CHAT_DAY,CHAT_HOUR,CHAT_MINUTE,CHAT_SECOND,USERNAME,CHAT_MESSAGE
2014-06-26,03,46,25,<FlashingFire>,FlashingFire has joined #swig
2014-06-26,03,55,05,<dbu>,* dbu wonders if he created https://id.data.fm/anonymous# or cert magically appeared in-browser via some server-initiated issuing (?) - decides not to question it for nwo
2014-06-26,03,58,09,<DanC_>,* DanC_ waves to FlashingFire
2014-06-26,03,58,29,<FlashingFire>,qwerty test
2014-06-26,04,18,44,<dbu>, http://fenron.net/~fenner/ietf/deps/viz/httpbis.pdf
2014-06-26,04,22,23,<dbu>,did you NICE your complex SPARQL? http://tools.ietf.org/html/draft-thomson-http-nice-01
2014-06-26,04,22,35,<FlashingFire>,FlashingFire has quit
2014-06-26,04,31,19,<danbri>,danbri has joined #swig
2014-06-26,04,35,48,<danbri>,danbri has quit
2014-06-26,04,39,41,<SiskosBaldHead>,"ormaaj, excellent"
2014-06-26,04,39,54,<SiskosBaldHead>,"do you know Liam R.E. Quin, the W3C XML activity lead?"
2014-06-26,04,49,21,<MrWoohoo>,MrWoohoo has quit
2014-06-26,05,40,29,<dbu>, http://streamreasoning.org/slides/2014/05/rsp2014-01-rsp-models.pdf
2014-06-26,05,45,48,<SiskosBaldHead>,SiskosBaldHead is now known as German_Lederhose
2014-06-26,05,58,09,<dbu>,dbu has quit
2014-06-26,05,59,14,<dbu>,dbu has joined #swig
2014-06-26,06,14,21,<eelseth-stdin>,eelseth-stdin has quit
2014-06-26,06,14,42,<eelseth-stdin>,eelseth-stdin has joined #swig
2014-06-26,06,14,59,<eelseth-stdin>,eelseth-stdin has quit
2014-06-26,06,19,22,<balor>,balor has joined #swig
2014-06-26,06,24,16,<balor>,balor has quit
2014-06-26,06,24,20,<libby>,libby has joined #swig
2014-06-26,06,25,04,<wikier>,wikier has joined #swig
2014-06-26,06,26,50,<eelseth-stdout>,eelseth-stdout has joined #swig
2014-06-26,06,37,35,<mischat>,mischat has joined #swig
2014-06-26,06,45,22,<bblfish>,bblfish has joined #swig
2014-06-26,06,47,33,<chrysn>,"i'm just working with tabulator / rdflib.js' proxying support (CORS circumvention), and stumbled upon a modification from httpbis which means content-location isn't base-uri any more."
2014-06-26,06,48,11,<chrysn>,can you think of something easy we can do there to avoid that the proxy needs to inspect what it is proxying and rewrite absolute uris?
2014-06-26,06,49,31,<German_Lederhose>,German_Lederhose is now known as fallista_kahvia
2014-06-26,06,53,30,<Pipian>,Pipian has quit
2014-06-26,06,59,02,<drrho>,drrho has quit
2014-06-26,07,04,52,<danbri>,danbri has joined #swig
2014-06-26,07,12,22,<ephemerian>,ephemerian has joined #swig
2014-06-26,07,12,47,<drrho>,drrho has joined #swig
2014-06-26,07,35,09,<danbri>,danbri has quit
2014-06-26,07,40,49,<Sebastien-L>,Sebastien-L has joined #swig
2014-06-26,07,41,45,<fr33domlover>,fr33domlover has joined #swig
2014-06-26,07,41,58,<Sebastien-L>,Sebastien-L has quit
2014-06-26,08,08,31,<stefan-_>,stefan-_ has joined #swig
2014-06-26,08,23,23,<stefan-_>,stefan-_ has quit
2014-06-26,08,24,15,<MrWoohoo>,MrWoohoo has joined #swig
2014-06-26,08,26,08,<stefan-_>,stefan-_ has joined #swig
2014-06-26,08,26,17,<beauvais>,beauvais has joined #swig
2014-06-26,08,44,04,<karlcow>,karlcow has quit
2014-06-26,08,51,26,<MrWoohoo>,MrWoohoo has quit
2014-06-26,08,51,53,<MrWoohoo>,MrWoohoo has joined #swig
2014-06-26,08,55,01,<KjetilK>,KjetilK has quit
2014-06-26,08,58,37,<bblfish>,bblfish has quit
2014-06-26,08,59,09,<bblfish>,bblfish has joined #swig
2014-06-26,09,00,14,<olivd>,olivd has joined #swig
2014-06-26,09,03,32,<bblfish>,bblfish has quit
2014-06-26,09,05,28,<mischat>,mischat has quit
2014-06-26,09,11,04,<dbu>,mozilla making stream query-languages now? http://hekad.readthedocs.org/en/latest/message_matcher.html#message-matcher
2014-06-26,09,11,50,<bblfish>,bblfish has joined #swig
2014-06-26,09,14,50,<shellac>,shellac has joined #swig
2014-06-26,10,08,31,<KjetilK>,KjetilK has joined #swig
2014-06-26,10,17,16,<olivd>,olivd has quit
2014-06-26,10,24,24,<mischat>,mischat has joined #swig
2014-06-26,10,30,45,<shellac>,shellac has quit
2014-06-26,10,32,25,<bblfish>,bblfish has quit
2014-06-26,11,14,46,<beauvais>,beauvais has quit
2014-06-26,11,46,40,<danbri>,danbri has joined #swig
2014-06-26,11,50,49,<shellac>,shellac has joined #swig
2014-06-26,12,00,45,<beauvais>,beauvais has joined #swig
2014-06-26,12,23,12,<SimpsonTP>,SimpsonTP has joined #swig
2014-06-26,12,23,23,<stefan-_>,stefan-_ has quit
2014-06-26,12,41,42,<stefan-_>,stefan-_ has joined #swig
2014-06-26,13,25,02,<Sebastien-L>,Sebastien-L has joined #swig
2014-06-26,13,31,09,<deiu>,deiu has joined #swig
2014-06-26,13,31,10,<deiu>,deiu has quit
2014-06-26,13,31,10,<deiu>,deiu has joined #swig
2014-06-26,13,32,05,<deiu>,deiu has quit
2014-06-26,13,32,30,<TallTed>,TallTed has joined #swig
2014-06-26,13,32,35,<deiu>,deiu has joined #swig
2014-06-26,13,32,35,<deiu>,deiu has quit
2014-06-26,13,32,35,<deiu>,deiu has joined #swig
2014-06-26,13,57,14,<dsheets>,dsheets has joined #swig
2014-06-26,14,04,05,<Pipian>,Pipian has joined #swig
2014-06-26,14,28,17,<Pipian>,Pipian has quit
2014-06-26,14,29,02,<stetho>,stetho has joined #swig
2014-06-26,14,39,56,<jorn>,jorn has joined #swig
2014-06-26,14,49,19,<shellac>,shellac has quit
2014-06-26,14,56,59,<stefan-_>,stefan-_ has quit
2014-06-26,14,57,53,<wikier>,wikier has quit
2014-06-26,15,14,29,<Pipian>,Pipian has joined #swig
2014-06-26,15,26,17,<Pipian>,Pipian has quit
2014-06-26,15,31,29,<Pipian>,Pipian has joined #swig
2014-06-26,15,33,12,<deiu>,deiu has quit
2014-06-26,15,50,41,<Pipian>,Pipian has quit
2014-06-26,15,54,48,<deiu>,deiu has joined #swig
2014-06-26,15,57,06,<jorn>,jorn has quit
2014-06-26,16,07,51,<stefan-_>,stefan-_ has joined #swig
2014-06-26,16,08,26,<FlashingFire>,FlashingFire has joined #swig
2014-06-26,16,14,06,<beauvais>,beauvais has quit
2014-06-26,16,16,23,<steeve>,steeve has joined #swig
2014-06-26,16,16,45,<steeve>,steeve has left #swig
2014-06-26,16,17,55,<dsheets>,dsheets has quit
2014-06-26,16,22,53,<FlashingFire>,DanC
2014-06-26,16,23,32,<stefan-_>,stefan-_ has quit
2014-06-26,16,29,31,<DanC>,ah! hi FlashingFire
2014-06-26,16,29,40,<DanC>,hope I didn't miss you
2014-06-26,16,30,17,<DanC>,I was thinking of project ideas...
2014-06-26,16,31,43,<DanC>,http://izbicki.me/blog/the-categorical-distributions-algebraic-structure
2014-06-26,16,31,44,<dc_swig_>,A: http://izbicki.me/blog/the-categorical-distributions-algebraic-structure from DanC
2014-06-26,16,31,50,<DanC>,A:|The categorical distribution’s algebraic structure
2014-06-26,16,31,51,<dc_swig_>,Titled item A.
2014-06-26,16,32,40,<DanC>,"A:January 8, 2013 by Mike Izbicki"
2014-06-26,16,32,41,<dc_swig_>,Added comment A1.
2014-06-26,16,32,59,<DanC>,"A:on HLearn, some nifty-looking haskell code for machine learning"
2014-06-26,16,33,00,<dc_swig_>,Added comment A2.
2014-06-26,16,33,07,<DanC>,http://badassjs.com/post/41708259332/teoria-a-javascript-music-theory-library-for-working
2014-06-26,16,33,08,<dc_swig_>,B: http://badassjs.com/post/41708259332/teoria-a-javascript-music-theory-library-for-working from DanC
2014-06-26,16,33,16,<DanC>,"B:|Teoria: A JavaScript Music Theory Library for Working With Notes, Chords, and More"
2014-06-26,16,33,17,<dc_swig_>,Titled item B.
2014-06-26,16,34,51,<FlashingFire>,"Weird, I didn't have any notifications"
2014-06-26,16,34,53,<FlashingFire>,anyway
2014-06-26,16,35,12,<DanC>,oh... yeah...
2014-06-26,16,35,24,<DanC>,pidgin doesn't notify you unless you enable some plugin...
2014-06-26,16,35,28,<FlashingFire>,oh
2014-06-26,16,35,56,<DanC>," enable the ""notification"" plug-in"
2014-06-26,16,36,54,<FlashingFire>,type something
2014-06-26,16,37,00,<DanC>,something
2014-06-26,16,37,06,<DanC>,more likely: something about FlashingFire
2014-06-26,16,37,12,<FlashingFire>,hm
2014-06-26,16,37,24,<DanC>,"you have to configure it too, I think"
2014-06-26,16,38,14,<FlashingFire>,try again
2014-06-26,16,38,23,<DanC>,something else about FlashingFire
2014-06-26,16,38,33,<DanC>,you might not get a notification unless the window is hidden
2014-06-26,16,38,42,<DanC>,"(well, depending on configuration)"
2014-06-26,16,39,13,<FlashingFire>,Oh well. I'll figure it out later.
2014-06-26,16,39,22,<DanC>,ok
2014-06-26,16,39,38,<DanC>,Justin and I got it working. anyway...
2014-06-26,16,40,03,<DanC>,http://badassjs.com/post/40263157904/vexflow-a-music-notation-language-and-renderer-for-the
2014-06-26,16,40,04,<dc_swig_>,C: http://badassjs.com/post/40263157904/vexflow-a-music-notation-language-and-renderer-for-the from DanC
2014-06-26,16,40,11,<DanC>,C:|VexFlow: A Music Notation Language and Renderer for the Web
2014-06-26,16,40,12,<dc_swig_>,Titled item C.
2014-06-26,16,40,32,<DanC>,"FlashingFire, check out http://swig.planetrdf.com/"
2014-06-26,16,42,28,<FlashingFire>,so...what's the purpose of sharing these links? Something to learn/do?
2014-06-26,16,42,38,<DanC>,brainstorming on project ideas
2014-06-26,16,42,41,<DanC>,earlier idea:
2014-06-26,16,42,42,<DanC>,https://code.google.com/p/joe-e/
2014-06-26,16,42,43,<dc_swig_>,D: https://code.google.com/p/joe-e/ from DanC
2014-06-26,16,42,56,<DanC>,D:|Joe-E: Capability-secure subset of Java
2014-06-26,16,42,57,<dc_swig_>,Titled item D.
2014-06-26,16,44,18,<DanC>,* DanC discovers a #haskell-gaming channel
2014-06-26,16,44,25,<DanC>,er... #haskell-game
2014-06-26,16,50,36,<deiu>,deiu has quit
2014-06-26,17,28,45,<danbri>,danbri has quit
2014-06-26,17,33,27,<deiu>,deiu has joined #swig
2014-06-26,17,34,01,<libby>,libby has quit
2014-06-26,17,45,24,<mischat>,mischat has quit
2014-06-26,18,01,16,<beauvais>,beauvais has joined #swig
2014-06-26,18,24,02,<Sebastien-L>,Sebastien-L has quit
2014-06-26,18,26,02,<FlashingFire>,FlashingFire has quit
2014-06-26,18,44,32,<tomaw>,[Global Notice] Hi all. I'm going to reroute a hub and then restart a client server for a few updates. It'll be noisy but should be brief!
2014-06-26,18,44,52,<dbu>,dbu has quit
2014-06-26,18,44,52,<ormaaj>,ormaaj has quit
2014-06-26,18,44,53,<dmiles>,dmiles has quit
2014-06-26,18,44,53,<sivoais>,sivoais has quit
2014-06-26,18,44,53,<betehess>,betehess has quit
2014-06-26,18,44,53,<renoirb>,renoirb has quit
2014-06-26,18,44,54,<iv_an_ru_>,iv_an_ru_ has quit
2014-06-26,18,44,55,<monkeyiq>,monkeyiq has quit
2014-06-26,18,44,56,<TallTed>,TallTed has quit
2014-06-26,18,44,56,<KjetilK>,KjetilK has quit
2014-06-26,18,44,56,<ephemerian>,ephemerian has quit
2014-06-26,18,44,57,<o0o0o>,o0o0o has quit
2014-06-26,18,44,59,<AAA_awright>,AAA_awright has quit
2014-06-26,18,44,59,<monokrome>,monokrome has quit
2014-06-26,18,44,59,<jbalnit>,jbalnit has quit
2014-06-26,18,45,01,<G1eb>,G1eb has quit
2014-06-26,18,45,04,<nevali>,nevali has quit
2014-06-26,18,45,49,<TallTed>,TallTed has joined #swig
2014-06-26,18,45,49,<KjetilK>,KjetilK has joined #swig
2014-06-26,18,45,49,<ephemerian>,ephemerian has joined #swig
2014-06-26,18,45,49,<dbu>,dbu has joined #swig
2014-06-26,18,45,49,<ormaaj>,ormaaj has joined #swig
2014-06-26,18,45,49,<o0o0o>,o0o0o has joined #swig
2014-06-26,18,45,49,<dmiles>,dmiles has joined #swig
2014-06-26,18,45,49,<sivoais>,sivoais has joined #swig
2014-06-26,18,45,49,<betehess>,betehess has joined #swig
2014-06-26,18,45,49,<G1eb>,G1eb has joined #swig
2014-06-26,18,45,49,<renoirb>,renoirb has joined #swig
2014-06-26,18,45,49,<AAA_awright>,AAA_awright has joined #swig
2014-06-26,18,45,49,<monokrome>,monokrome has joined #swig
2014-06-26,18,45,49,<iv_an_ru_>,iv_an_ru_ has joined #swig
2014-06-26,18,45,49,<monkeyiq>,monkeyiq has joined #swig
2014-06-26,18,45,49,<jbalnit>,jbalnit has joined #swig
2014-06-26,18,45,49,<nevali>,nevali has joined #swig
2014-06-26,18,45,57,<monokrome>,monokrome has quit
2014-06-26,18,47,14,<simeoni>,simeoni has quit
2014-06-26,18,47,14,<Anchakor>,Anchakor has quit
2014-06-26,18,47,14,<gurke>,gurke has quit
2014-06-26,18,47,14,<rom1504>,rom1504 has quit
2014-06-26,18,47,15,<ktkNA>,ktkNA has quit
2014-06-26,18,47,15,<oddmunds>,oddmunds has quit
2014-06-26,18,47,15,<stain>,stain has quit
2014-06-26,18,47,16,<edsu>,edsu has quit
2014-06-26,18,47,16,<Yudai___>,Yudai___ has quit
2014-06-26,18,47,22,<ktkNA>,ktkNA has joined #swig
2014-06-26,18,47,22,<edsu>,edsu has joined #swig
2014-06-26,18,47,22,<edsu>,edsu has quit
2014-06-26,18,47,22,<edsu>,edsu has joined #swig
2014-06-26,18,47,24,<Anchakor>,Anchakor has joined #swig
2014-06-26,18,47,25,<rom1504>,rom1504 has joined #swig
2014-06-26,18,47,28,<simeoni>,simeoni has joined #swig
2014-06-26,18,47,28,<gurke>,gurke has joined #swig
2014-06-26,18,47,28,<gurke>,gurke has quit
2014-06-26,18,47,28,<gurke>,gurke has joined #swig
2014-06-26,18,47,30,<stain>,stain has joined #swig
2014-06-26,18,47,52,<oddmunds>,oddmunds has joined #swig
2014-06-26,18,48,53,<monokrome>,monokrome has joined #swig
2014-06-26,18,50,06,<Yudai___>,Yudai___ has joined #swig
2014-06-26,18,50,35,<sivoais_>,sivoais_ has joined #swig
2014-06-26,18,50,36,<butter>,butter has joined #swig
2014-06-26,18,52,12,<rom1504>,rom1504 has quit
2014-06-26,18,55,56,<dbu>,dbu has quit
2014-06-26,18,55,56,<ormaaj>,ormaaj has quit
2014-06-26,18,55,57,<dmiles>,dmiles has quit
2014-06-26,18,55,57,<sivoais>,sivoais has quit
2014-06-26,18,55,57,<betehess>,betehess has quit
2014-06-26,18,55,58,<renoirb>,renoirb has quit
2014-06-26,18,55,59,<iv_an_ru_>,iv_an_ru_ has quit
2014-06-26,18,55,59,<monkeyiq>,monkeyiq has quit
2014-06-26,18,58,27,<renoirb>,renoirb has joined #swig
2014-06-26,18,58,42,<betehess>,betehess has joined #swig
2014-06-26,19,18,05,<ormaaj>,ormaaj has joined #swig
2014-06-26,19,18,05,<dmiles>,dmiles has joined #swig
2014-06-26,19,18,05,<iv_an_ru_>,iv_an_ru_ has joined #swig
2014-06-26,19,18,05,<monkeyiq>,monkeyiq has joined #swig
2014-06-26,20,15,42,<karlcow>,karlcow has joined #swig
2014-06-26,20,43,28,<MrWoohoo>,MrWoohoo has quit
2014-06-26,20,59,19,<TallTed>,TallTed has quit
2014-06-26,21,09,47,<beauvais>,beauvais has quit
2014-06-26,21,10,47,<fr33domlover>,fr33domlover has quit
2014-06-26,21,11,36,<fr33domlover>,fr33domlover has joined #swig
2014-06-26,21,44,29,<deiu>,deiu has quit
2014-06-26,21,45,27,<stefan-_>,stefan-_ has joined #swig
2014-06-26,21,54,28,<stefan-_>,stefan-_ has quit
2014-06-26,22,20,25,<SimpsonTP>,SimpsonTP has quit
2014-06-26,22,20,46,<SimpsonTP>,SimpsonTP has joined #swig
2014-06-26,22,39,24,<fr33domlover>,fr33domlover has quit
2014-06-26,22,50,41,<libby>,libby has joined #swig
2014-06-26,22,55,26,<SimpsonTP>,SimpsonTP has quit
2014-06-26,23,00,58,<libby>,libby has quit
2014-06-26,23,10,10,<FlashingFire>,FlashingFire has joined #swig
2014-06-26,23,31,05,<karlcow>,karlcow has quit
